id,denekId,sayac,yatirim,rakip,secim,secimsure,kazanc,toplam,PE_raw,V_value,PE_normalized,group
1041,45,4,1,1,1,-484421860,60,180,3.819974008354621,2.180025991645379,1.2433617819969993,1
1042,45,5,1,1,1,-484397834,60,240,3.2379488776271357,2.7620511223728643,1.0303563284161996,1
1043,45,6,1,0,1,795,0,240,-3.2553967877276895,3.2553967877276895,-1.3460325346850157,1
1044,45,7,1,1,1,812,60,300,3.240607304657002,2.759392695342998,1.0313292407964612,1
1045,45,8,1,1,1,810,60,360,2.746856591692899,3.253143408307101,0.8506298362203977,1
1046,45,9,1,1,1,1093,60,420,2.3283355328131448,3.6716644671868552,0.6974624500142873,1
1047,45,10,1,1,1,1015,60,480,1.973581864359069,4.026418135640931,0.5676322037428532,1
1048,45,11,1,0,1,-484244768,0,480,-4.327120245156004,4.327120245156004,-1.7382543290899506,1
1049,45,12,1,1,1,-484220744,60,540,2.3321755303786746,3.6678244696213254,0.6988677852481328,1
1050,45,13,1,1,1,-484196581,60,600,1.9768367859318872,4.023163214068113,0.5688234169901599,1
1051,45,14,1,1,1,-484172649,60,660,1.675638744729902,4.324361255270098,0.45859308156858397,1
1052,45,15,1,1,1,718,60,720,1.4203323323510553,4.579667667648945,0.3651578408894226,1
1053,45,16,1,1,1,-484124772,60,780,1.2039253333492033,4.796074666650797,0.2859587332446496,1
1054,45,17,1,1,1,-484100732,60,840,1.0204908916498159,4.979509108350184,0.21882668963738955,1
1055,45,18,1,1,1,-484076801,60,900,0.8650051885220806,5.134994811477919,0.1619231283106538,1
1056,45,19,1,1,1,516,60,960,0.7332098525254436,5.266790147474556,0.11368960050970059,1
1057,45,20,1,1,1,-484019815,60,1020,0.6214953331770214,5.378504666822979,0.07280510839914718,1
1058,45,21,1,0,1,686,0,1020,-5.4731979557688595,5.4731979557688595,-2.157687768815834,1
1059,45,22,1,1,1,-483971830,60,1080,1.3607183873101043,4.639281612689896,0.34334074961139305,1
1060,45,23,1,1,1,701,60,1140,1.1533943857526738,4.846605614247326,0.2674657733286181,1
1061,45,24,1,1,1,-483923828,60,1200,0.9776590229779938,5.022340977022006,0.20315138434129149,1
1062,45,25,1,0,1,796,0,1200,-5.171300660886653,5.171300660886653,-2.0472015254626923,1
1063,45,26,1,1,1,-483875765,60,1260,1.6166175125357132,4.383382487464287,0.4369929071590923,1
1064,45,27,1,0,1,-483851787,0,1260,-4.629696210283364,4.629696210283364,-1.8489889473942218,1
1065,45,28,1,1,1,843,60,1320,2.0757011395743556,3.9242988604256444,0.6050050960600396,1
1066,45,29,1,1,1,-483803755,60,1380,1.7594397659446628,4.240560234055337,0.48926198844563445,1
1067,45,30,1,1,1,-483770854,60,1440,1.4913651252425488,4.508634874757451,0.3911539215913879,1
1068,45,31,1,0,1,-483746846,0,1440,-4.735864688385316,4.735864688385316,-1.8878437384336109,1
1069,45,32,1,1,1,-483722822,60,1500,1.9857088768632103,4.01429112313679,0.5720703622735611,1
1070,45,33,1,0,1,452,0,1500,-4.31684094837522,4.31684094837522,-1.7344923845317393,1
1071,45,34,1,1,1,-483674837,60,1560,2.340888636122677,3.659111363877323,0.7020565462536565,1
1072,45,35,1,0,1,546,0,1560,-4.015777668799287,4.015777668799287,-1.624311368219884,1
1073,45,36,1,1,1,529,60,1620,2.5960808196468586,3.4039191803531414,0.7954499822619963,1
1074,45,37,1,0,1,-483602796,0,1620,-3.799467494328426,3.799467494328426,-1.5451476957342694,1
1075,45,38,1,1,1,639,60,1680,2.7794331893528867,3.2205668106471133,0.8625519897398028,1
1076,45,39,1,1,1,717,60,1740,2.3559486415933018,3.6440513584066982,0.7075681008701904,1
1077,45,40,1,1,1,827,60,1800,1.9969877394741768,4.003012260525823,0.5761981208865296,1
1078,45,41,1,1,1,421,60,1860,1.6927194257142935,4.3072805742857065,0.4648441487621976,1
1079,45,42,1,1,1,-483473845,60,1920,1.4348105386690975,4.5651894613309025,0.37045647275426374,1
1080,45,43,1,0,1,-483449743,0,1920,-4.783802412495394,4.783802412495394,-1.9053876487024601,1
1081,45,44,1,1,1,703,60,1980,1.94507511871754,4.05492488128246,0.5571995059693107,1
1082,45,45,1,1,1,483,60,2040,1.6487164006293042,4.351283599370696,0.44874023189963863,1
1083,45,46,1,0,1,780,0,2040,-4.602488025502942,4.602488025502942,-1.8390314877686895,1
1084,45,47,1,1,1,-483353850,60,2100,2.0987637863827784,3.9012362136172216,0.6134454009280814,1
1085,45,48,1,1,1,563,60,2160,1.778988504021184,4.221011495978816,0.49641629777196367,1
1086,45,49,1,1,1,686,60,2220,1.5079353464994112,4.492064653500589,0.3972181743330874,1
1087,45,50,1,0,1,717,0,2220,-4.721819166294499,4.721819166294499,-1.8827034572914647,1
1088,45,51,1,1,1,561,60,2280,1.9976143721336443,4.002385627866356,0.5764274514889584,1
1089,45,52,1,1,1,561,60,2340,1.6932505823430999,4.3067494176569,0.4650385377201107,1
1090,45,53,1,1,1,624,60,2400,1.4352607663424601,4.56473923365754,0.37062124390368023,1
1091,45,54,1,1,1,-483176853,60,2460,1.2165792168524634,4.783420783147537,0.290589712308735,1
1092,45,55,0,1,1,906,20,2480,-2.9687832165516026,4.968783216551603,-1.2411397207708341,1
1093,45,56,1,1,1,608,60,2540,1.0312167834483974,4.968783216551603,0.22275207589134696,1
1094,45,57,1,1,1,-483104780,60,2600,0.8740968444429873,5.125903155557013,0.1652504284408264,1
1095,45,58,1,1,1,1045,60,2660,0.7409162706896737,5.259083729310326,0.11650994109276681,1
1096,45,59,1,1,1,671,60,2720,0.6280275734464107,5.371972426553589,0.0751957316351935,1
1162,51,0,1,1,1,2636,60,60,5.0,1.0,1.7415742305336244,1
1163,51,1,0,1,1,562,20,80,-4.0,6.0,-1.225145278892739,1
1164,51,2,1,1,1,2106,60,140,0.0,6.0,0.09339672529675588,1
1165,51,3,1,1,1,406,60,200,0.0,6.0,0.09339672529675588,1
1166,51,4,1,1,1,1170,60,260,0.0,6.0,0.09339672529675588,1
1167,51,5,1,1,1,920,60,320,0.0,6.0,0.09339672529675588,1
1168,51,6,1,0,1,1014,0,320,-6.0,6.0,-1.8844162809874865,1
1169,51,7,0,1,1,764,20,340,2.0,0.0,0.7526677273915033,1
1170,51,8,1,1,1,936,60,400,6.0,0.0,2.071209731580998,1
1171,51,9,0,1,1,936,20,420,-4.0,6.0,-1.225145278892739,1
1172,51,10,1,1,1,1888,60,480,0.0,6.0,0.09339672529675588,1
1173,51,11,1,1,0,0,0,480,-6.0,6.0,-1.8844162809874865,1
1174,51,12,0,1,1,921,20,500,2.0,0.0,0.7526677273915033,1
1175,51,13,0,1,1,749,20,520,2.0,0.0,0.7526677273915033,1
1176,51,14,1,1,1,639,60,580,6.0,0.0,2.071209731580998,1
1177,51,15,1,1,1,827,60,640,0.0,6.0,0.09339672529675588,1
1178,51,16,0,1,1,780,20,660,-4.0,6.0,-1.225145278892739,1
1179,51,17,1,1,1,811,60,720,0.0,6.0,0.09339672529675588,1
1180,51,18,1,1,1,827,60,780,0.0,6.0,0.09339672529675588,1
1181,51,19,0,1,1,1030,20,800,-4.0,6.0,-1.225145278892739,1
1182,51,20,1,1,1,1388,60,860,0.0,6.0,0.09339672529675588,1
1183,51,21,1,0,1,780,0,860,-6.0,6.0,-1.8844162809874865,1
1184,51,22,0,1,1,624,20,880,2.0,0.0,0.7526677273915033,1
1185,51,23,0,1,0,0,0,880,0.0,0.0,0.09339672529675588,1
1186,51,24,1,0,1,858,0,880,0.0,0.0,0.09339672529675588,1
1187,51,25,0,1,1,702,20,900,2.0,0.0,0.7526677273915033,1
1188,51,26,0,1,1,546,20,920,2.0,0.0,0.7526677273915033,1
1189,51,27,1,0,1,811,0,920,0.0,0.0,0.09339672529675588,1
1190,51,28,0,1,1,748,20,940,2.0,0.0,0.7526677273915033,1
1191,51,29,0,1,1,624,20,960,2.0,0.0,0.7526677273915033,1
1192,51,30,0,1,1,624,20,980,2.0,0.0,0.7526677273915033,1
1193,51,31,0,1,1,530,20,1000,2.0,0.0,0.7526677273915033,1
1194,51,32,0,1,1,593,20,1020,2.0,0.0,0.7526677273915033,1
1195,51,33,1,1,1,546,60,1080,6.0,0.0,2.071209731580998,1
1196,51,34,1,1,1,795,60,1140,0.0,6.0,0.09339672529675588,1
1197,51,35,0,1,1,546,20,1160,-4.0,6.0,-1.225145278892739,1
1198,51,36,1,1,1,-1752456679,60,1220,0.0,6.0,0.09339672529675588,1
1199,51,37,0,1,1,515,20,1240,-4.0,6.0,-1.225145278892739,1
1200,51,38,1,1,1,795,60,1300,0.0,6.0,0.09339672529675588,1
1201,51,39,0,1,1,2496,20,1320,-4.0,6.0,-1.225145278892739,1
1202,51,40,1,1,1,2746,60,1380,0.0,6.0,0.09339672529675588,1
1203,51,41,1,1,1,702,60,1440,0.0,6.0,0.09339672529675588,1
1204,51,42,0,1,1,842,20,1460,-4.0,6.0,-1.225145278892739,1
1205,51,43,1,1,1,546,60,1520,0.0,6.0,0.09339672529675588,1
1206,51,44,1,1,1,811,60,1580,0.0,6.0,0.09339672529675588,1
1207,51,45,0,1,1,515,20,1600,-4.0,6.0,-1.225145278892739,1
1208,51,46,1,1,1,499,60,1660,0.0,6.0,0.09339672529675588,1
1209,51,47,1,1,1,702,60,1720,0.0,6.0,0.09339672529675588,1
1210,51,48,0,1,1,952,20,1740,-4.0,6.0,-1.225145278892739,1
1211,51,49,1,1,1,608,60,1800,0.0,6.0,0.09339672529675588,1
1212,51,50,1,0,1,608,0,1800,-6.0,6.0,-1.8844162809874865,1
1213,51,51,0,1,1,1731,20,1820,2.0,0.0,0.7526677273915033,1
1214,51,52,0,1,1,718,20,1840,2.0,0.0,0.7526677273915033,1
1215,51,53,1,1,1,764,60,1900,6.0,0.0,2.071209731580998,1
1216,51,54,1,1,1,687,60,1960,0.0,6.0,0.09339672529675588,1
1217,51,55,0,1,1,624,20,1980,-4.0,6.0,-1.225145278892739,1
1218,51,56,1,1,1,795,60,2040,0.0,6.0,0.09339672529675588,1
1219,51,57,1,1,1,1092,60,2100,0.0,6.0,0.09339672529675588,1
1220,51,58,0,1,1,530,20,2120,-4.0,6.0,-1.225145278892739,1
1221,51,59,1,1,1,702,60,2180,0.0,6.0,0.09339672529675588,1
1378,59,0,1,1,1,2496,60,60,5.0,1.0,1.7825844618738236,1
1379,59,1,0,1,1,2138,20,80,-0.5186363636363636,2.5186363636363636,-0.21960213811097018,1
1380,59,2,1,1,1,702,60,140,3.4813636363636364,2.5186363636363636,1.2316162195091753,1
1381,59,3,0,1,1,842,20,160,-1.5760214462809916,3.5760214462809916,-0.6032262988628649,1
1382,59,4,1,1,1,718,60,220,2.4239785537190084,3.5760214462809916,0.8479920587572807,1
1383,59,5,1,1,1,967,60,280,1.6877501584485355,4.3122498415514645,0.5808850181028478,1
1384,59,6,1,1,1,484,60,340,1.1751344057779392,4.824865594222061,0.3949056704326384,1
1385,59,7,1,1,1,593,60,400,0.8182140376230214,5.181785962376979,0.2654133228138991,1
1386,59,8,1,1,1,1076,60,460,0.5697001194686111,5.430299880531389,0.17525133277645147,1
1387,59,9,1,1,1,578,60,520,0.3966666559100087,5.603333344089991,0.1124739980767414,1
1388,59,10,1,0,1,842,0,520,-5.723811825671386,5.723811825671386,-2.108063684395757,1
1389,59,11,0,1,1,484,20,540,-1.9853340702561044,3.9853340702561044,-0.7517267973424537,1
1390,59,12,1,1,1,842,60,600,2.0146659297438956,3.9853340702561044,0.6994915602776917,1
1391,59,13,1,1,1,468,60,660,1.4027569414462269,4.597243058553773,0.4774881710251048,1
1392,59,14,1,1,1,561,60,720,0.9767014013215141,5.023298598678486,0.32291326572641743,1
1393,59,15,1,1,1,686,60,780,0.6800505484292252,5.319949451570775,0.2152869748461767,1
1394,59,16,1,1,1,890,60,840,0.47350065003813047,5.5264993499618695,0.14034972376874358,1
1395,59,17,1,1,1,811,60,900,0.32968558896745837,5.670314411032542,0.08817295958673817,1
1396,59,18,1,1,1,702,60,960,0.22955108417288805,5.770448915827112,0.05184370168946744,1
1397,59,19,1,1,1,1030,60,1020,0.15983015942546785,5.840169840574532,0.02654863021354021,1
1398,59,20,1,1,1,796,60,1080,0.11128538100360519,5.888714618996395,0.008936361810437854,1
1399,59,21,1,0,1,1996,0,1080,-5.922515024263035,5.922515024263035,-2.1801541167742675,1
1400,59,22,1,1,1,453,60,1140,1.8763143117426742,4.123685688257326,0.6492969583152362,1
1401,59,23,1,1,1,390,60,1200,1.3064264830579218,4.693573516942078,0.44253903862233684,1
1402,59,24,1,0,1,499,0,1200,-5.090370869659943,5.090370869659943,-1.8782483984376919,1
1403,59,25,1,0,1,905,0,1200,-3.5442864082477734,3.5442864082477734,-1.3173218602295427,1
1404,59,26,0,1,1,686,20,1220,-0.4677899637063363,2.4677899637063363,-0.20115483086163236,1
1405,59,27,0,1,1,500,20,1240,-0.4677899637063363,2.4677899637063363,-0.20115483086163236,1
1406,59,28,0,1,1,484,20,1260,-0.4677899637063363,2.4677899637063363,-0.20115483086163236,1
1407,59,29,1,0,1,499,0,1260,-2.4677899637063363,2.4677899637063363,-0.9267640096717051,1
1408,59,30,1,1,1,530,60,1320,4.281745151633924,1.7182548483660756,1.5219983065241927,1
1409,59,31,1,1,1,499,60,1380,2.9812623742149302,3.0187376257850698,1.0501771864343736,1
1410,59,32,1,1,1,484,60,1440,2.0757716840101956,3.9242283159898044,0.7216610083645617,1
1411,59,33,1,0,1,686,0,1440,-4.5546967883787195,4.5546967883787195,-1.6839033833235375,1
1412,59,34,1,1,1,328,60,1500,2.8286888452552166,3.1713111547447834,0.9948228099060672,1
1413,59,35,1,0,1,718,0,1500,-4.030461103108209,4.030461103108209,-1.493708270777502,1
1414,59,36,1,1,1,405,60,1560,3.193699855572202,2.806300144427798,1.1272504796324387,1
1415,59,37,1,1,1,359,60,1620,2.2236861085297726,3.7763138914702274,0.7753250404194691,1
1416,59,38,1,0,1,359,0,1620,-4.451708008615498,4.451708008615498,-1.646538581368216,1
1417,59,39,1,1,1,405,60,1680,2.9003971238194453,3.0996028761805547,1.0208389024675042,1
1418,59,40,1,1,1,1404,60,1740,2.0194674155757393,3.9805325844242607,0.7012335613734478,1
1419,59,41,1,1,1,749,60,1800,1.4061000850813263,4.593899914918674,0.47870107887895913,1
1420,59,42,1,1,1,608,60,1860,0.979029141057989,5.020970858942011,0.323757780385751,1
1421,59,43,1,1,1,390,60,1920,0.6816712901239219,5.318328709876078,0.21587498737125277,1
1422,59,44,1,0,1,624,0,1920,-5.525370871721899,5.525370871721899,-2.0360683955769696,1
1423,59,45,1,1,1,499,60,1980,2.152834953952907,3.847165046047093,0.7496199163743367,1
1424,59,46,1,1,1,577,60,2040,1.498960264756847,4.501039735243153,0.5123911782382143,1
1425,59,47,1,1,1,905,60,2100,1.0436851516156995,4.9563148483843005,0.34721527774870886,1
1426,59,48,1,1,1,780,60,2160,0.726689506929513,5.273310493070487,0.23220780303515212,1
1427,59,49,1,0,1,671,0,2160,-5.494025915129715,5.494025915129715,-2.0246963014706236,1
1428,59,50,1,1,1,609,60,2220,2.1746595923655923,3.8253404076344077,0.7575379953525644,1
1429,59,51,1,1,1,1825,60,2280,1.5141561652661881,4.485843834733812,0.5179043206831456,1
1430,59,52,1,1,1,1155,60,2340,1.054265642706703,4.945734357293297,0.35105392847468403,1
1431,59,53,1,1,1,640,60,2400,0.7340564143173305,5.2659435856826695,0.2348805508451742,1
1432,59,54,1,1,1,437,60,2460,0.5111034615687666,5.488896538431233,0.153992196366591,1
1433,59,55,1,0,1,640,0,2460,-5.644132598894983,5.644132598894983,-2.0791556952410337,1
1434,59,56,1,1,1,452,60,2520,2.0701444022784834,3.9298555977215166,0.7196194047264214,1
1435,59,57,1,1,1,827,60,2580,1.44138508882281,4.55861491117719,0.4915026401735432,1
1436,59,58,1,0,1,624,0,2580,-4.9964028731551,4.9964028731551,-1.8441563780485384,1
1437,59,59,1,1,1,406,60,2640,2.521140944955008,3.478859055044992,0.883243020215269,1
1438,60,0,0,1,1,1170,20,20,1.0,1.0,0.5226685250469484,1
1439,60,1,1,1,1,624,60,80,5.0,1.0,1.8026730761823322,1
1440,60,2,0,1,1,811,20,100,-4.0,6.0,-1.0773371638722815,1
1441,60,3,1,1,1,687,60,160,0.0,6.0,0.20266738726310243,1
1442,60,4,0,1,1,374,20,180,-4.0,6.0,-1.0773371638722815,1
1443,60,5,1,1,1,437,60,240,0.0,6.0,0.20266738726310243,1
1444,60,6,0,1,1,390,20,260,-4.0,6.0,-1.0773371638722815,1
1445,60,7,1,1,1,499,60,320,0.0,6.0,0.20266738726310243,1
1446,60,8,0,1,1,1154,20,340,-4.0,6.0,-1.0773371638722815,1
1447,60,9,1,1,1,468,60,400,0.0,6.0,0.20266738726310243,1
1448,60,10,0,1,1,640,20,420,-4.0,6.0,-1.0773371638722815,1
1449,60,11,1,1,1,796,60,480,0.0,6.0,0.20266738726310243,1
1450,60,12,0,1,1,500,20,500,-4.0,6.0,-1.0773371638722815,1
1451,60,13,1,1,1,671,60,560,0.0,6.0,0.20266738726310243,1
1452,60,14,0,1,1,312,20,580,-4.0,6.0,-1.0773371638722815,1
1453,60,15,1,1,1,608,60,640,0.0,6.0,0.20266738726310243,1
1454,60,16,0,1,1,484,20,660,-4.0,6.0,-1.0773371638722815,1
1455,60,17,1,1,1,468,60,720,0.0,6.0,0.20266738726310243,1
1456,60,18,0,1,1,312,20,740,-4.0,6.0,-1.0773371638722815,1
1457,60,19,1,1,1,375,60,800,0.0,6.0,0.20266738726310243,1
1458,60,20,0,1,1,671,20,820,-4.0,6.0,-1.0773371638722815,1
1459,60,21,1,0,1,327,0,820,-6.0,6.0,-1.7173394394399735,1
1460,60,22,0,1,1,452,20,840,2.0,0.0,0.8426696628307944,1
1461,60,23,1,0,1,546,0,840,0.0,0.0,0.20266738726310243,1
1462,60,24,0,1,1,422,20,860,2.0,0.0,0.8426696628307944,1
1463,60,25,1,0,1,421,0,860,0.0,0.0,0.20266738726310243,1
1464,60,26,0,1,1,390,20,880,2.0,0.0,0.8426696628307944,1
1465,60,27,0,1,1,702,20,900,2.0,0.0,0.8426696628307944,1
1466,60,28,1,0,1,656,0,900,0.0,0.0,0.20266738726310243,1
1467,60,29,0,1,1,608,20,920,2.0,0.0,0.8426696628307944,1
1468,60,30,0,1,1,717,20,940,2.0,0.0,0.8426696628307944,1
1469,60,31,0,1,1,577,20,960,2.0,0.0,0.8426696628307944,1
1470,60,32,0,1,1,312,20,980,2.0,0.0,0.8426696628307944,1
1471,60,33,1,0,1,1248,0,980,0.0,0.0,0.20266738726310243,1
1472,60,34,0,1,1,546,20,1000,2.0,0.0,0.8426696628307944,1
1473,60,35,0,1,1,577,20,1020,2.0,0.0,0.8426696628307944,1
1474,60,36,0,1,1,452,20,1040,2.0,0.0,0.8426696628307944,1
1475,60,37,1,1,1,608,60,1100,6.0,0.0,2.122674213966178,1
1476,60,38,0,1,1,562,20,1120,-4.0,6.0,-1.0773371638722815,1
1477,60,39,1,0,1,437,0,1120,-6.0,6.0,-1.7173394394399735,1
1478,60,40,0,1,1,578,20,1140,2.0,0.0,0.8426696628307944,1
1479,60,41,0,1,1,499,20,1160,2.0,0.0,0.8426696628307944,1
1480,60,42,1,1,1,624,60,1220,6.0,0.0,2.122674213966178,1
1481,60,43,0,1,1,406,20,1240,-4.0,6.0,-1.0773371638722815,1
1482,60,44,1,0,1,593,0,1240,-6.0,6.0,-1.7173394394399735,1
1483,60,45,0,1,1,359,20,1260,2.0,0.0,0.8426696628307944,1
1484,60,46,0,1,1,640,20,1280,2.0,0.0,0.8426696628307944,1
1485,60,47,0,1,1,390,20,1300,2.0,0.0,0.8426696628307944,1
1486,60,48,1,1,1,327,60,1360,6.0,0.0,2.122674213966178,1
1487,60,49,0,1,1,578,20,1380,-4.0,6.0,-1.0773371638722815,1
1488,60,50,0,1,1,531,20,1400,-4.0,6.0,-1.0773371638722815,1
1489,60,51,1,1,1,577,60,1460,0.0,6.0,0.20266738726310243,1
1490,60,52,0,1,1,578,20,1480,-4.0,6.0,-1.0773371638722815,1
1491,60,53,0,1,1,421,20,1500,-4.0,6.0,-1.0773371638722815,1
1492,60,54,1,1,1,577,60,1560,0.0,6.0,0.20266738726310243,1
1493,60,55,0,1,1,608,20,1580,-4.0,6.0,-1.0773371638722815,1
1494,60,56,1,1,1,624,60,1640,0.0,6.0,0.20266738726310243,1
1495,60,57,0,1,1,421,20,1660,-4.0,6.0,-1.0773371638722815,1
1496,60,58,1,1,1,624,60,1720,0.0,6.0,0.20266738726310243,1
1497,60,59,0,1,1,780,20,1740,-4.0,6.0,-1.0773371638722815,1
1504,63,0,1,1,1,2902,60,60,5.0,1.0,1.4265164798181564,1
1505,63,1,0,1,1,2746,20,80,-4.0,6.0,-1.2763568503636138,1
1506,63,2,1,1,1,1513,60,140,0.0,6.0,-0.07507981472727139,1
1507,63,3,1,1,1,2808,60,200,0.0,6.0,-0.07507981472727139,1
1508,63,4,0,1,1,1389,20,220,-4.0,6.0,-1.2763568503636138,1
1509,63,5,1,1,1,1373,60,280,0.0,6.0,-0.07507981472727139,1
1510,63,6,1,1,1,1701,60,340,0.0,6.0,-0.07507981472727139,1
1511,63,7,0,1,1,1638,20,360,-4.0,6.0,-1.2763568503636138,1
1512,63,8,1,1,1,1076,60,420,0.0,6.0,-0.07507981472727139,1
1513,63,9,1,1,1,1435,60,480,0.0,6.0,-0.07507981472727139,1
1514,63,10,1,0,1,1934,0,480,-6.0,6.0,-1.8769953681817848,1
1515,63,11,0,1,1,1435,20,500,2.0,0.0,0.5255587030908998,1
1516,63,12,1,1,1,1077,60,560,6.0,0.0,1.726835738727242,1
1517,63,13,1,1,1,2059,60,620,0.0,6.0,-0.07507981472727139,1
1518,63,14,1,0,1,1295,0,620,-6.0,6.0,-1.8769953681817848,1
1519,63,15,0,1,1,1155,20,640,2.0,0.0,0.5255587030908998,1
1520,63,16,0,1,1,905,20,660,2.0,0.0,0.5255587030908998,1
1521,63,17,1,1,1,967,60,720,6.0,0.0,1.726835738727242,1
1522,63,18,1,1,1,1077,60,780,0.0,6.0,-0.07507981472727139,1
1523,63,19,0,1,1,1248,20,800,-4.0,6.0,-1.2763568503636138,1
1524,63,20,1,0,1,1310,0,800,-6.0,6.0,-1.8769953681817848,1
1525,63,21,1,1,1,1046,60,860,6.0,0.0,1.726835738727242,1
1526,63,22,1,1,1,2137,60,920,0.0,6.0,-0.07507981472727139,1
1527,63,23,1,1,1,1794,60,980,0.0,6.0,-0.07507981472727139,1
1528,63,24,1,1,1,1809,60,1040,0.0,6.0,-0.07507981472727139,1
1529,63,25,1,1,1,1763,60,1100,0.0,6.0,-0.07507981472727139,1
1530,63,26,0,1,1,1107,20,1120,-4.0,6.0,-1.2763568503636138,1
1531,63,27,0,1,1,1326,20,1140,-4.0,6.0,-1.2763568503636138,1
1532,63,28,1,1,1,1077,60,1200,0.0,6.0,-0.07507981472727139,1
1533,63,29,1,1,1,1138,60,1260,0.0,6.0,-0.07507981472727139,1
1534,63,30,1,0,1,1965,0,1260,-6.0,6.0,-1.8769953681817848,1
1535,63,31,1,1,1,1903,60,1320,6.0,0.0,1.726835738727242,1
1536,63,32,1,0,1,1809,0,1320,-6.0,6.0,-1.8769953681817848,1
1537,63,33,0,1,1,1389,20,1340,2.0,0.0,0.5255587030908998,1
1538,63,34,0,1,1,952,20,1360,2.0,0.0,0.5255587030908998,1
1539,63,35,0,1,1,733,20,1380,2.0,0.0,0.5255587030908998,1
1540,63,36,0,1,1,1014,20,1400,2.0,0.0,0.5255587030908998,1
1541,63,37,1,0,1,1342,0,1400,0.0,0.0,-0.07507981472727139,1
1542,63,38,0,1,1,1107,20,1420,2.0,0.0,0.5255587030908998,1
1543,63,39,0,1,1,967,20,1440,2.0,0.0,0.5255587030908998,1
1544,63,40,0,1,1,1638,20,1460,2.0,0.0,0.5255587030908998,1
1545,63,41,0,1,1,1248,20,1480,2.0,0.0,0.5255587030908998,1
1546,63,42,0,1,1,1840,20,1500,2.0,0.0,0.5255587030908998,1
1547,63,43,1,1,1,1186,60,1560,6.0,0.0,1.726835738727242,1
1548,63,44,1,1,1,1419,60,1620,0.0,6.0,-0.07507981472727139,1
1549,63,45,1,1,1,1123,60,1680,0.0,6.0,-0.07507981472727139,1
1550,63,46,1,1,1,1732,60,1740,0.0,6.0,-0.07507981472727139,1
1551,63,47,1,0,1,1669,0,1740,-6.0,6.0,-1.8769953681817848,1
1552,63,48,1,1,1,1030,60,1800,6.0,0.0,1.726835738727242,1
1553,63,49,1,1,1,1903,60,1860,0.0,6.0,-0.07507981472727139,1
1554,63,50,1,1,1,1810,60,1920,0.0,6.0,-0.07507981472727139,1
1555,63,51,1,0,1,1357,0,1920,-6.0,6.0,-1.8769953681817848,1
1556,63,52,0,1,1,796,20,1940,2.0,0.0,0.5255587030908998,1
1557,63,53,0,1,1,686,20,1960,2.0,0.0,0.5255587030908998,1
1558,63,54,0,1,1,1124,20,1980,2.0,0.0,0.5255587030908998,1
1559,63,55,0,1,1,1279,20,2000,2.0,0.0,0.5255587030908998,1
1560,63,56,0,1,1,1170,20,2020,2.0,0.0,0.5255587030908998,1
1561,63,57,0,1,1,1700,20,2040,2.0,0.0,0.5255587030908998,1
1562,63,58,0,1,1,905,20,2060,2.0,0.0,0.5255587030908998,1
1563,63,59,0,1,1,1139,20,2080,2.0,0.0,0.5255587030908998,1
1564,64,0,1,1,1,1669,60,60,5.0,1.0,1.7189236866425162,1
1565,64,1,0,1,1,1030,20,80,-4.0,6.0,-0.8666439757167003,1
1566,64,2,1,1,1,1061,60,140,0.0,6.0,0.28249720755406255,1
1567,64,3,1,1,1,904,60,200,0.0,6.0,0.28249720755406255,1
1568,64,4,1,1,1,811,60,260,0.0,6.0,0.28249720755406255,1
1569,64,5,0,1,1,1232,20,280,-4.0,6.0,-0.8666439757167003,1
1570,64,6,1,1,1,1014,60,340,0.0,6.0,0.28249720755406255,1
1571,64,7,1,1,1,1560,60,400,0.0,6.0,0.28249720755406255,1
1572,64,8,0,1,1,967,20,420,-4.0,6.0,-0.8666439757167003,1
1573,64,9,1,1,1,1123,60,480,0.0,6.0,0.28249720755406255,1
1574,64,10,1,1,0,0,0,480,-6.0,6.0,-1.4412145673520818,1
1575,64,11,1,1,1,702,60,540,6.0,0.0,2.006208982460207,1
1576,64,12,0,1,1,421,20,560,-4.0,6.0,-0.8666439757167003,1
1577,64,13,1,1,1,593,60,620,0.0,6.0,0.28249720755406255,1
1578,64,14,1,1,1,499,60,680,0.0,6.0,0.28249720755406255,1
1579,64,15,0,1,1,748,20,700,-4.0,6.0,-0.8666439757167003,1
1580,64,16,0,1,1,796,20,720,-4.0,6.0,-0.8666439757167003,1
1581,64,17,1,0,1,733,0,720,-6.0,6.0,-1.4412145673520818,1
1582,64,18,1,1,1,577,60,780,6.0,0.0,2.006208982460207,1
1583,64,19,1,1,1,624,60,840,0.0,6.0,0.28249720755406255,1
1584,64,20,0,1,1,983,20,860,-4.0,6.0,-0.8666439757167003,1
1585,64,21,1,1,1,718,60,920,0.0,6.0,0.28249720755406255,1
1586,64,22,0,1,1,702,20,940,-4.0,6.0,-0.8666439757167003,1
1587,64,23,1,1,1,577,60,1000,0.0,6.0,0.28249720755406255,1
1588,64,24,0,1,1,593,20,1020,-4.0,6.0,-0.8666439757167003,1
1589,64,25,1,1,1,436,60,1080,0.0,6.0,0.28249720755406255,1
1590,64,26,1,1,1,1061,60,1140,0.0,6.0,0.28249720755406255,1
1591,64,27,0,1,1,592,20,1160,-4.0,6.0,-0.8666439757167003,1
1592,64,28,0,1,1,1108,20,1180,-4.0,6.0,-0.8666439757167003,1
1593,64,29,1,1,1,624,60,1240,0.0,6.0,0.28249720755406255,1
